epoch,acc,loss,lr,val_acc,val_loss
0,0.5667909,1.158265673629235,1e-29,0.5215937495231628,1.962876558303833
1,0.567592,1.1627414070840307,1e-29,0.522150993347168,1.8851875066757202
2,0.5648403,1.1602084783805342,1e-29,0.5263304710388184,2.118190288543701
3,0.56947297,1.1564993600747508,1e-29,0.5193647146224976,2.0061614513397217
4,0.5691943,1.1586833081153574,1e-29,0.5241014361381531,1.962876558303833
5,0.5656066,1.1634190709593653,1e-29,0.5263304710388184,1.962876558303833
6,0.56470096,1.1589110367366806,1e-29,0.5282808542251587,1.9359550476074219
7,0.5624369,1.1664337657695405,1e-29,0.5260518193244934,2.014476776123047
8,0.5661291,1.1581550187346055,1e-29,0.5299526453018188,2.160642623901367
9,0.56588525,1.1644320837187168,1e-29,0.5266090631484985,2.109874963760376
10,0.5641088,1.165595673614545,1e-29,0.5252159237861633,2.135450839996338
11,0.56480545,1.159130984966008,1e-29,0.5227082967758179,2.1362833976745605
12,0.56435263,1.1627506379560641,1e-30,0.5254945755004883,1.9880682229995728
13,0.56564146,1.1640142618607046,1e-30,0.5307885408401489,2.1107075214385986
14,0.5668954,1.1610124646660227,1e-30,0.5307885408401489,2.16147518157959
15,0.56456167,1.1652420859064627,1e-30,0.5227082967758179,1.9351224899291992
16,0.564492,1.1607311706382855,1e-30,0.5218724012374878,2.118190288543701
17,0.5617402,1.1680251163202102,1e-30,0.5238227844238281,2.056929111480713
18,0.56741786,1.1606668134007883,1e-30,0.5257731676101685,2.067422389984131
19,0.5646313,1.1638813470821652,1e-30,0.5218724012374878,1.988900899887085
20,0.5656763,1.166257597019964,1e-30,0.5227082967758179,2.1173577308654785
21,0.5648751,1.163387402545912,1e-30,0.5257731676101685,2.109874963760376
22,0.56372565,1.1657479395250687,1e-31,0.522986888885498,2.014476776123047
23,0.5654673,1.1645132890377612,1e-31,0.5254945755004883,2.0855157375335693
24,0.56644255,1.1645742102291166,1e-31,0.5238227844238281,1.962876558303833
25,0.56435263,1.1653507419703644,1e-31,0.523544192314148,2.160642623901367
26,0.5678707,1.1570349308908694,1e-31,0.522150993347168,2.0577616691589355
27,0.56477064,1.1641553773738493,1e-31,0.5271663665771484,2.160642623901367
28,0.56693023,1.1587443736625227,1e-31,0.523544192314148,2.0069940090179443
29,0.564492,1.1649015372838134,1e-31,0.5238227844238281,2.1173577308654785
30,0.56947297,1.1578740953024687,1e-31,0.5268877148628235,1.8851875066757202
31,0.5655369,1.164353142877894,1e-31,0.5271663665771484,2.0577616691589355
32,0.5607301,1.1731545519416056,9.9999995e-33,0.5249373316764832,1.8851875066757202
33,0.56421334,1.1644030713483604,9.9999995e-33,0.5252159237861633,2.066589832305908
34,0.56167054,1.1659401203880215,9.9999995e-33,0.5241014361381531,2.2399966716766357
35,0.563447,1.165652516402356,9.9999995e-33,0.5282808542251587,1.9637091159820557
36,0.56804484,1.1602946547298596,9.9999995e-33,0.5257731676101685,2.1173577308654785
37,0.5674527,1.1628574920990338,9.9999995e-33,0.5260518193244934,1.988900899887085
38,0.56532794,1.163546698557396,9.9999995e-33,0.5299526453018188,2.239164113998413
39,0.5619144,1.1690404333786437,9.9999995e-33,0.5285595059394836,2.239164113998413
40,0.5661639,1.162548966673359,9.9999995e-33,0.5266090631484985,2.013643980026245
41,0.5654324,1.165069287702072,9.9999995e-33,0.5215937495231628,2.1892292499542236
42,0.57093596,1.1597539502823049,9.999999e-34,0.5268877148628235,2.118190288543701
43,0.5665471,1.1587153794170941,9.999999e-34,0.5238227844238281,2.1362833976745605
44,0.56309867,1.161489950547153,9.999999e-34,0.5224296450614929,2.239164113998413
45,0.5637605,1.1675599172631959,9.999999e-34,0.5224296450614929,1.988900899887085
46,0.5611829,1.1677786313531175,9.999999e-34,0.5246586799621582,2.039668560028076
47,0.5676965,1.1696692193254972,9.999999e-34,0.5246586799621582,2.109874963760376
48,0.56637293,1.162611996368902,9.999999e-34,0.5227082967758179,2.056929111480713
49,0.5666167,1.162185968340882,9.999999e-34,0.5271663665771484,1.988900899887085
