epoch,acc,loss,lr,val_acc,val_loss
0,0.5627852,1.164575965481993,1e-23,0.5263304710388184,2.0577616691589355
1,0.5676269,1.1648603685140784,1e-23,0.5263304710388184,2.2399966716766357
2,0.5686718,1.1592804789605438,1e-23,0.5249373316764832,2.013643980026245
3,0.5654324,1.170519515262128,1e-23,0.5254945755004883,2.056929111480713
4,0.5628897,1.1661833873873548,1e-23,0.5254945755004883,2.1892292499542236
5,0.56682575,1.1620150343195605,1e-23,0.5263304710388184,2.0577616691589355
6,0.568219,1.160550367919798,1e-23,0.5280022025108337,2.1892292499542236
7,0.5646313,1.163147205328002,1e-23,0.522150993347168,2.0388360023498535
8,0.5635515,1.1643759536371114,1e-23,0.5257731676101685,2.135450839996338
9,0.5654324,1.1650026724432292,1e-23,0.5282808542251587,1.9880682229995728
10,0.5676269,1.1586774059745302,1e-23,0.5218724012374878,2.188396453857422
11,0.56734824,1.1559189326951917,1e-23,0.5207578539848328,2.0061614513397217
12,0.5671741,1.1569987408706,1e-23,0.5257731676101685,2.066589832305908
13,0.5667909,1.1667529830423042,1e-23,0.5241014361381531,1.9359550476074219
14,0.56619877,1.1641853282292927,1e-23,0.5271663665771484,2.014476776123047
15,0.56633806,1.1678127804919967,1e-23,0.5291167497634888,1.988900899887085
16,0.56794035,1.1596684226808207,1e-23,0.5227082967758179,2.1362833976745605
17,0.56598973,1.1614589724463809,1e-23,0.5277236104011536,2.239164113998413
18,0.5659549,1.1595066599580304,1e-23,0.5227082967758179,1.9637091159820557
19,0.5653976,1.1614586785858696,1e-23,0.5224296450614929,2.2399966716766357
20,0.5653976,1.1634510181562134,1e-23,0.5299526453018188,2.135450839996338
21,0.5635515,1.1702450074356938,1e-23,0.522986888885498,2.039668560028076
22,0.5659549,1.1632307727714994,1e-23,0.5218724012374878,2.0855157375335693
23,0.56167054,1.1665505202462911,1e-23,0.5263304710388184,2.067422389984131
24,0.56522346,1.1632411078004248,1e-24,0.5210365056991577,1.962876558303833
25,0.56801003,1.160156678445885,1e-24,0.5243800282478333,2.16147518157959
26,0.5665819,1.1626856244840718,1e-24,0.522150993347168,2.0061614513397217
27,0.5634818,1.159236085456825,1e-24,0.5243800282478333,2.135450839996338
28,0.5648751,1.1641228106325083,1e-24,0.5227082967758179,2.16147518157959
29,0.5622975,1.1666757509939192,1e-24,0.523265540599823,2.118190288543701
30,0.56888086,1.161133749681255,1e-24,0.5280022025108337,1.8851875066757202
31,0.5639695,1.1662414802096972,1e-24,0.5268877148628235,2.1173577308654785
32,0.56522346,1.1597140272058386,1e-24,0.523544192314148,1.884354829788208
33,0.567592,1.16150465403037,1e-24,0.5263304710388184,2.0846829414367676
34,0.5639695,1.164580709915383,1e-24,0.530231237411499,1.988900899887085
35,0.56282,1.1664175283568767,1e-24,0.523544192314148,1.9359550476074219
36,0.564492,1.1634163206292734,1e-24,0.5282808542251587,2.1107075214385986
37,0.56804484,1.1616140041918028,1e-24,0.5218724012374878,1.9351224899291992
38,0.56748754,1.1643187374301147,1e-24,0.5238227844238281,2.066589832305908
39,0.56585044,1.165010955350402,1e-24,0.5246586799621582,2.0069940090179443
40,0.5624717,1.1690458960366883,1e-24,0.523265540599823,2.1107075214385986
41,0.5671392,1.1598303796164673,1e-24,0.523265540599823,2.0388360023498535
42,0.5651538,1.1641251833495594,1e-24,0.5204792618751526,2.2399966716766357
43,0.5650493,1.1607828136314073,1e-25,0.5249373316764832,2.066589832305908
44,0.5691943,1.1598732828400493,1e-25,0.5252159237861633,2.0061614513397217
45,0.564492,1.1656398902829155,1e-25,0.5263304710388184,2.1362833976745605
46,0.56633806,1.1628840360493988,1e-25,0.5271663665771484,1.988900899887085
47,0.5649448,1.1630496617008632,1e-25,0.5246586799621582,2.039668560028076
48,0.569264,1.162407675728354,1e-25,0.5204792618751526,1.8851875066757202
49,0.56372565,1.1652277968072597,1e-25,0.5215937495231628,2.0069940090179443
