epoch,acc,loss,lr,val_acc,val_loss
0,0.4407677,1.8004915304262687,1e-04,0.5207578539848328,1.4655122756958008
1,0.5413285,1.2708300641597121,1e-04,0.5709111094474792,1.1857728958129883
2,0.5891184,1.130836754477262,1e-04,0.5893006324768066,1.3176405429840088
3,0.61768085,1.043700731823348,1e-04,0.5898578763008118,0.9948586225509644
4,0.6439444,0.9675400577089274,1e-04,0.6115909814834595,0.969942569732666
5,0.6701731,0.9081599615539452,1e-04,0.6154918074607849,1.3067392110824585
6,0.6854993,0.8523448292516218,1e-04,0.6349958181381226,0.9602347612380981
7,0.70594585,0.8058922340443126,1e-04,0.6327667832374573,1.2023757696151733
8,0.72113276,0.7596917765081321,1e-04,0.6327667832374573,1.1936399936676025
9,0.73820055,0.7198274065394433,1e-04,0.6508776545524597,1.0371118783950806
10,0.75286496,0.6789574319219518,1e-04,0.6492059230804443,1.4879186153411865
11,0.7647776,0.649935359871206,1e-04,0.6539425849914551,1.156310796737671
12,0.77477443,0.6185789558326834,1e-04,0.6653664112091064,1.123302698135376
13,0.78999615,0.5830870017000839,1e-04,0.6586793065071106,1.2623484134674072
14,0.79992336,0.551524435083542,1e-04,0.6561716198921204,0.9623664617538452
15,0.81058204,0.5279211900136145,1e-04,0.6650877594947815,1.3814903497695923
16,0.8182452,0.5001493124701668,1e-04,0.6631373763084412,1.331573247909546
17,0.83799505,0.45853668405010706,1e-05,0.6609083414077759,1.058551549911499
18,0.8455885,0.4420602504784105,1e-05,0.6634159684181213,1.3594105243682861
19,0.8482009,0.43246150506136954,1e-05,0.6639732718467712,1.419609785079956
20,0.8513358,0.4266840714081904,1e-05,0.6609083414077759,1.1015915870666504
21,0.8493852,0.42748989841451696,1e-05,0.6703817248344421,1.4180779457092285
22,0.8531471,0.42408258724189396,1e-05,0.6620228290557861,1.1057236194610596
23,0.8515448,0.41961104854728043,1e-05,0.6701030731201172,1.10662841796875
24,0.8557595,0.4140318249488492,1e-05,0.6664808988571167,1.0546966791152954
25,0.8541921,0.4135124745083775,1e-05,0.6689885854721069,1.4329962730407715
26,0.86063606,0.405849653151652,1e-05,0.6656450033187866,1.0497767925262451
27,0.8593124,0.4012047989979911,1e-06,0.6634159684181213,1.0538426637649536
28,0.8600091,0.3951576047172209,1e-06,0.6689885854721069,1.4233438968658447
29,0.8610192,0.39948426668345566,1e-06,0.6653664112091064,1.0516178607940674
30,0.8647463,0.3942930275853506,1e-06,0.6670381426811218,1.068814992904663
31,0.862517,0.39673142168517644,1e-06,0.6656450033187866,1.4277946949005127
32,0.86087984,0.40015102803900204,1e-06,0.6734466552734375,1.072832465171814
33,0.8621338,0.3947996587031455,1e-06,0.6673167943954468,1.434870958328247
34,0.86342263,0.39600390710995204,1e-06,0.6714962124824524,1.4383845329284668
35,0.8625866,0.39557237070515894,1e-06,0.6675954461097717,1.064772605895996
36,0.86345744,0.3942891826741627,1e-06,0.6634159684181213,1.0519698858261108
37,0.86032254,0.398018778661828,1e-07,0.6634159684181213,1.4430177211761475
38,0.86429346,0.3890399279455609,1e-07,0.6720535159111023,1.0508979558944702
39,0.862726,0.3953958362327432,1e-07,0.6703817248344421,1.435732364654541
40,0.8642238,0.3938015471262686,1e-07,0.6728894114494324,1.44273042678833
41,0.86443275,0.3922623574594631,1e-07,0.661744236946106,1.4317371845245361
42,0.86488557,0.39141229294109936,1e-07,0.6670381426811218,1.4314380884170532
43,0.8643631,0.3941252813526421,1e-07,0.6636946201324463,1.0690361261367798
44,0.862099,0.3980685495938696,1e-07,0.6650877594947815,1.4422833919525146
45,0.8624125,0.39738870189831776,1e-07,0.6648091673851013,1.432363748550415
46,0.86279565,0.39712032875781683,1e-07,0.6642518639564514,1.4244678020477295
47,0.86087984,0.39746563738925217,1e-08,0.6659236550331116,1.435573935508728
48,0.8604619,0.3954704986023776,1e-08,0.6636946201324463,1.436172604560852
49,0.86248213,0.3961304243210362,1e-08,0.6667595505714417,1.4428316354751587
50,0.86492044,0.39307981685285115,1e-08,0.6709389686584473,1.425133466720581
51,0.8635271,0.3922603940211343,1e-08,0.6653664112091064,1.0586949586868286
52,0.86645305,0.3905693595203396,1e-08,0.6664808988571167,1.4243695735931396
53,0.8635968,0.3953509349808714,1e-08,0.6670381426811218,1.4361448287963867
54,0.86283046,0.3940194341975916,1e-08,0.6701030731201172,1.4244658946990967
55,0.86401474,0.3910157525484172,1e-08,0.6681526899337769,1.0690926313400269
56,0.86230797,0.3944305308907212,1e-08,0.6692671775817871,1.069827914237976
57,0.8636665,0.3978947061905065,1e-09,0.6714962124824524,1.0697418451309204
58,0.86032254,0.39741414880525433,1e-09,0.6631373763084412,1.069061279296875
